wars,"[ 0.62344  -0.68872  -0.39615  -0.10014  -0.48898   0.7181    0.14916
 -0.43158  -0.51593  -0.65283  -0.27694   0.34143  -0.77728  -0.14124
  1.0135   -0.30691  -0.012226  0.40574  -0.70311   0.73908  -0.20366
 -0.93453  -0.21567   0.23095  -0.25661  -1.3929   -1.4014   -0.93506
  1.2787    0.79767   2.2335   -0.096114 -0.48224   0.1933   -0.66363
  1.0299   -1.2876   -1.1161   -1.2568   -0.33294  -0.39511   0.27659
  0.11608  -0.34274  -0.21148   0.68662   0.63316  -0.25242  -1.6359
 -0.69547 ]"
sleds,"[-0.34813  -0.79989   0.54638  -0.81267  -0.66599   0.89846  -0.76273
 -0.58745   0.76369  -0.95916   0.26102  -0.18151   0.21215   0.86835
 -0.28142   0.044915  0.41868   0.40447  -0.58079  -1.2227   -0.15878
 -0.13159   0.20309  -0.047553  0.76362   0.063707 -0.093976  0.32023
  0.54913  -0.77202  -0.46508   0.8485   -0.56707   1.207     0.45161
  0.52096   0.13794   0.54596  -0.50902   0.31759  -0.1533   -0.46514
  0.64002   0.51866   0.81494  -0.55063   0.63117  -0.04708  -0.061945
 -0.9594  ]"
books,"[-0.03345   0.80877  -0.20659  -0.92842   0.27433   0.17549  -1.5501
 -1.9302    0.42939   0.15984  -0.9263    1.1073   -0.15518  -0.3959
  1.431    -0.74583  -0.33683  -0.21206   0.15386  -0.022504  1.127
  0.31919   0.83898   0.48734   0.2966   -0.81942  -1.5519   -0.77488
 -0.28272  -0.71643   2.6664   -0.57047   0.10581  -0.10116  -0.48662
  0.63422  -0.60514   0.19788  -0.25741  -0.20731   0.95538  -0.10275
  0.41266   0.7293   -0.29704   0.60264   0.29637  -0.021069 -0.65104
 -0.58676 ]"
coexist,"[ 0.45887   -0.4945    -0.15094   -0.0028808  0.69967    0.093372
  0.55214   -0.31115   -0.58067    0.1638     0.56151   -0.068875
  0.29965    0.21731    0.18928    1.5574     1.2158     0.26238
  0.96829   -0.2526    -0.50598    0.27298    0.52989    0.92469
  0.9968     0.84116    0.26951   -0.4467     0.73528   -0.54736
  0.56223    0.55222   -0.48645   -0.5508    -0.438     -0.17248
 -0.44148    0.050451  -0.69793    0.68904   -0.55647   -0.79293
  0.25488    0.84067    0.05424    0.64597    0.3115    -0.41484
 -1.0243    -0.3756   ]"
2016,"[ 0.38083   0.85465   0.5005    0.18865  -0.80567  -1.0297   -0.4023
 -0.44706  -0.30884   0.54631   0.49616  -0.51596   0.094304  0.030522
  1.4885    0.51497   0.28465   1.0114   -0.8846   -0.62237   0.85167
 -1.0871   -0.097381  0.14008  -0.13657   0.033189  1.1719    0.17292
 -0.49668   0.40455   0.75492   1.3761   -1.7433   -0.77155   0.24953
 -0.8801    0.77704   0.92094  -0.51783  -0.39438  -0.85667  -0.92877
  0.16335  -0.45509  -1.3318   -0.12432   0.17818   0.3687    0.65246
  0.66577 ]"
don,"[-0.55114  -0.16296  -0.95494   0.69172  -0.22732  -0.71345  -0.93991
 -0.31565  -1.2827   -0.23482   0.054979  1.5435   -0.29821  -0.37648
  0.58888  -0.53355  -0.2929    0.57748  -0.30005  -0.53197  -0.76319
  0.091351 -0.087937 -0.23029  -0.080412 -1.0006   -0.049455 -0.17071
 -0.34968  -0.70607   1.4722   -0.27039  -0.062943 -0.044088  0.23561
  0.17563  -0.15742  -0.22033   0.25247   0.39925  -0.41923   1.7005
 -0.81396  -0.45274  -0.37146  -0.42361  -0.34968  -1.0346   -0.25143
  1.4836  ]"
while,"[ 0.1011   -0.16566   0.22035  -0.10629   0.46929   0.37968  -0.62815
 -0.14385  -0.38333   0.055405  0.23511  -0.20999  -0.55395  -0.38271
  0.21008   0.02161  -0.23054  -0.13576  -0.61636  -0.4678    0.25716
  0.62309   0.3837   -0.25665   0.09041  -1.5184    0.4762   -0.089573
  0.025347 -0.25974   3.6121    0.62788   0.15387  -0.062747  0.28699
 -0.16471  -0.2079    0.4407    0.065441 -0.10303  -0.15489   0.27352
  0.38356  -0.098016  0.10705  -0.083071 -0.27168  -0.49441   0.043538
 -0.39141 ]"
justice,"[-0.37481  -0.60223  -0.62033   0.16502   1.3382    0.32909   0.82197
  0.21629   0.29556  -0.44162  -0.57267   0.65698  -1.0009    0.26329
  0.28259  -0.463     0.35669  -1.3426    0.80787  -0.19184   0.38976
  0.72691  -0.051938 -0.327    -0.10551  -2.0067    0.096118 -0.96343
 -0.65788   0.011172  2.1846   -0.79263  -0.85727  -1.2768   -0.68725
 -0.49326   0.31192  -0.46152   0.6057    0.2028   -0.4737    0.66673
  0.24112   0.19529  -0.68631   0.2572   -1.0888   -0.19818   0.63695
  0.24058 ]"
small,"[ 1.1419     0.21621    0.05988   -0.22087    0.721      0.55394
 -0.85043   -0.27485    0.0788    -0.54447   -0.16458   -0.39355
  0.94567    0.3132    -0.57388    0.006172   0.51563    0.59235
 -0.5439    -1.1097     0.13733   -0.66901   -0.16584    0.44869
 -0.42889   -1.1225    -0.43607    0.55676    0.39962   -0.25964
  3.8543    -0.33091    0.38144    0.059943   0.19653    0.50617
 -0.41123    0.16168    0.1503    -0.061063  -0.0063997  0.1881
 -0.037663   0.29605    0.46124    0.0066039 -0.30738   -0.64137
 -0.058311  -0.45848  ]"
issues,"[-0.50291   0.41886  -0.20625   0.44692   0.27601   0.84386   0.01491
 -0.98625   0.076773 -0.67197  -0.82826  -0.12572  -0.53927   0.18548
  0.24048  -0.16279  -0.29328  -0.62123   1.091    -0.41091   0.69822
  0.46033   0.19191  -0.21473   0.4226   -1.1595    0.15255  -0.29351
 -0.054633  0.5654    3.6377    0.12121   0.20777  -0.97024  -0.42392
 -0.51713  -0.86364  -0.14292  -0.56066   0.038465 -0.9006   -0.43727
  0.93617   0.61219  -0.074781  0.6504   -0.070455  1.3314    0.030462
  0.024241]"
abbott,"[-0.20561   -0.74475   -0.13819    0.55814    0.074791   1.0136
 -0.89952   -0.42459    0.074017  -0.019922   0.010904   0.31271
 -0.80082   -0.069384  -0.0088145  0.40649    0.14492   -0.2571
 -0.21467   -0.056355   0.12668    0.41549   -0.010971  -0.44971
 -0.29269   -0.32134    0.2105    -0.52713   -0.59237   -0.32988
  0.50037   -0.29435    0.33441    0.053782   0.51056   -0.49628
  0.38929    0.50983    0.75058   -0.14287   -0.1181     0.18716
 -0.32247   -0.11152    0.50885    0.59658   -0.55586   -0.13257
 -0.081398   1.1291   ]"
prayers,"[ 0.42037   0.74042  -0.77156  -1.3103    1.3941   -1.0299   -0.011691
  0.64989   0.086832  0.38336  -1.1024   -0.87437   0.60256  -0.38
  0.092243  0.018846 -1.298    -0.80721   0.22027   0.12453   0.5153
  1.2753    0.38664   0.14469   0.71291  -0.45757  -0.40821  -0.17388
  0.038446 -0.6566    2.2224    1.1368   -0.4826    0.34295  -0.1956
  0.19814   1.1855   -1.1626   -0.38442   1.7123    0.046332 -0.14033
 -1.6984    0.63993   1.2035    0.75529  -0.4094    0.046279 -0.76155
 -0.79093 ]"
sister,"[ 7.3844e-01  1.2935e+00 -1.1455e-02  9.2898e-02  5.7597e-01  1.2912e+00
 -1.0506e+00  5.7835e-01 -1.4364e-01 -4.6163e-01  4.8305e-01  5.5707e-01
 -3.2888e-01 -1.9178e-01  3.1023e-01  7.9763e-02 -1.2981e+00  1.8495e-01
  5.2382e-01  6.6812e-01 -7.5753e-02  1.4345e+00  1.8940e-01  9.8617e-01
  6.7427e-01 -1.4132e+00 -3.3093e-01 -3.6307e-01 -1.4782e-01 -6.1211e-01
  1.7107e+00  1.7398e-01  2.3408e-01  2.6432e-02  1.5820e-01 -5.0177e-01
 -3.7997e-02 -6.3127e-04  2.8831e-01 -5.7345e-01  1.3439e-01  2.2880e-02
  6.9726e-02 -9.6704e-01  1.4316e-01 -2.6588e-01 -6.3387e-01 -2.0158e+00
  2.4152e-02  5.9217e-01]"
fine,"[-0.70315    0.43281   -0.94625   -0.39258    0.52458   -0.10307
  0.17911   -0.39884   -0.28768    0.42967   -0.27027    0.15159
  0.30951   -0.54662    0.9577    -0.27505    0.68065    0.42635
 -0.46133   -1.2387     0.60034    0.25357   -0.098786  -0.49071
 -0.24217   -1.1019    -0.052599   0.47529   -0.0076674 -0.61612
  2.8357    -0.27523    0.24933    0.097401   0.024996   0.51026
  0.37749    0.98809    0.65147   -0.47978    0.72563    0.60916
  0.63328    0.62337   -0.29654   -0.067071  -0.094308   0.017468
 -0.44242    0.089622 ]"
can,"[ 0.8052    0.37121   0.55933  -0.011405  0.17319   0.195     0.057701
 -0.12447  -0.011342  0.20654   0.41079   0.89578   0.31893   0.030787
  0.60194   1.2023    0.68283  -0.13267   0.16984  -1.4674   -0.41844
 -0.47395   0.7267    0.61088   0.44584  -1.4793   -0.50037  -0.12249
  0.75994  -0.77112   3.9653    0.38077  -0.6439   -0.84899   0.07554
  0.17522   0.30117   0.12964   0.27253  -0.32951   0.34211   0.15608
  0.20953   0.97948   0.35927   0.19116   0.45494  -0.1895   -0.20902
  0.47612 ]"
needs,"[ 0.39172   0.29477   0.43424  -0.2191    0.62783  -0.019882 -0.064515
 -0.059288  0.58532   0.038641  0.13873   0.24341  -0.062583 -0.21288
  0.26623   0.50444   0.51861   0.46233   1.0219   -0.63609  -0.30113
  0.17317  -0.36331  -0.16573   0.58024  -1.3882    0.10176  -0.28356
  0.37848   0.067091  3.4539    1.015    -0.51685  -0.43102  -0.11261
  0.28705  -0.035774  0.5644    0.38663  -0.56364  -0.20326  -0.057872
  0.34103   0.12039  -0.29686   0.70271  -0.12898   0.83737  -0.061004
  0.82116 ]"
questionable,"[ 0.11606  -0.91661  -0.37871   0.33519   0.17391   0.63025  -0.26533
 -0.087103  0.08887   0.36171  -0.62838   0.5506   -0.31373  -0.22351
  0.57668  -0.43803  -0.068572 -0.77479   0.30135  -0.1959   -0.40696
  0.19768   0.24151  -0.63313  -0.30935  -0.77068   0.069247  0.2342
  0.42058  -0.16658   1.67     -0.13856   0.59327  -0.89329   0.052905
  0.6457   -0.19099   0.40865  -0.28202  -0.6473   -0.038869 -0.072652
  0.1108    1.8395   -0.75718  -0.66746  -0.43137   1.6258    0.63922
  0.055048]"
candidate,"[-0.43242   0.42873   0.94969   0.21981   0.53735   0.82319  -0.64161
  0.25233  -0.86421  -0.38317  -0.45325  -0.58923   0.05158   0.40869
 -0.14581  -0.50662   0.39197  -0.33733   0.34112  -0.31178  -0.90624
 -0.40441   0.5824    0.10786   0.22237  -1.9842    0.13971  -0.49636
 -0.97864   0.85599   1.8897    0.3846   -1.9127   -1.0603   -0.14071
 -0.8013   -0.22575   1.128    -0.37485  -1.1163   -0.084579  0.61503
 -1.4921   -0.22129  -0.83041  -0.30835  -1.2109   -0.1589    1.2978
  0.56239 ]"
comics,"[-0.57506   -0.16224   -0.25951   -0.017253   0.024909   0.69322
 -1.2329    -1.4405    -0.30589    0.0034889  0.021925   1.1545
 -0.79889    0.4738     0.78019   -0.86136   -0.041087   0.64861
 -1.0299     0.15751    0.90381   -0.21377    0.65634    1.072
 -0.18278   -0.15151   -1.9786    -0.65882    0.22005    0.025883
  1.1187    -0.44232    0.10007   -0.67187   -0.69031    0.97894
 -0.80119   -0.96592   -1.1634    -1.1503     0.87272   -0.119
 -0.9718    -0.62667   -0.70136    0.47584    0.31115   -0.078804
 -0.15868   -0.25202  ]"
avoid,"[ 0.66216  -0.35967  -0.16513  -0.27698  -0.66209   0.70509   0.41404
  0.88355   0.0895   -0.087366 -0.5359    0.212    -0.3296   -0.11578
  0.629     0.21607   0.16836  -0.90039  -0.026376 -0.81633   0.47782
 -0.33375   0.016971  0.26573   0.18621  -1.7382    0.32555   0.17863
  1.5648    0.29844   2.7866    1.0376   -0.30098  -0.85952  -0.41921
  0.42615  -0.16965  -0.41185  -0.44459  -0.1226   -0.51352   0.013126
  0.63528   0.77685   0.4866   -0.14693  -0.022811  0.448     0.75343
 -0.33986 ]"
comes,"[ 0.27471   0.47997  -0.23538  -0.021829  0.52225   0.12483  -0.17147
 -0.016587  0.29799   0.3601   -0.36681   0.26492  -0.1034    0.066563
  0.5982    0.3153   -0.04902   0.1524    0.050207 -0.41219   0.077411
  0.040694 -0.22838   0.061524  0.60774  -1.8112   -0.52851   0.5846
  0.66676   0.064117  2.9304    0.12698  -0.5465    0.14176  -0.07076
 -0.13581  -0.39823  -0.18225   0.053285 -0.78511  -0.046468  0.40294
 -0.59782  -0.1893    0.038453  0.39211   0.53664   0.17606   0.11542
  0.24575 ]"
rpg,"[-0.35124  -1.1641    1.0729    0.56091   0.53834   0.77776   0.4257
 -1.8658   -0.97859   0.82108   0.30683  -0.96627  -0.85126   0.018775
  0.067476 -0.80834  -0.11683   1.7086   -1.7173    0.36185  -0.23779
  0.17115  -0.73011  -0.092704  0.25582   0.55978  -0.71475  -0.72415
  0.31554  -0.14113   0.98975  -0.11061  -0.19646   0.4304    0.077213
  1.3542    0.019988 -0.92194  -0.3684   -0.17346   0.66853  -0.33539
 -0.79732  -0.35632   0.65388   0.12369   1.1451    1.1693    0.15827
 -0.26194 ]"
early,"[ 0.35948  -0.16637  -0.30288  -0.55095  -0.49135   0.048866 -1.6003
  0.19451  -0.80288   0.157     0.14782  -0.45813  -0.30852   0.03055
  0.38079   0.16768  -0.74477  -0.88759  -1.1255    0.28654   0.37413
 -0.053585  0.019005 -0.30474   0.30998  -1.3004   -0.56797  -0.50119
  0.031763  0.58832   3.692    -0.56015  -0.043986 -0.4513    0.49902
 -0.13698   0.033691  0.40458  -0.16825   0.033614 -0.66019  -0.070503
 -0.39145  -0.11031   0.27384   0.25301   0.3471   -0.31089  -0.32557
 -0.51921 ]"
increased,"[ 0.056967  0.036951  0.8027   -0.60235  -0.15719   0.6519    0.15744
 -0.7587    0.81027   0.37264   0.81025  -0.68912   0.12498  -1.1833
  0.18283   0.19986  -0.48307  -0.31669  -0.4739   -0.54838   0.56868
 -0.73739   0.087191 -0.75855  -0.62431  -0.82797   0.39979  -0.31445
  0.4165    1.3801    3.65      1.0065    0.92891  -0.59157   0.098898
 -0.57141  -0.32251  -0.027871 -0.020106  0.22017  -0.69621   0.15183
  0.35161  -0.19007  -0.15439  -0.59024  -0.16544   0.29957  -0.13177
  0.071388]"
nodding,"[ 2.8107e-01  1.7802e-01 -5.4291e-01 -1.1122e+00  1.4941e+00 -1.0042e-01
  1.1182e-01 -1.3573e-01 -3.5889e-01  3.0092e-01 -5.8916e-02  1.2267e-01
  2.6640e-01  3.4347e-01 -3.9691e-01  1.4258e-01 -4.2846e-01  2.9726e-02
  5.8564e-01 -6.1774e-01 -1.2408e-01  7.4808e-01  7.5606e-01 -3.4568e-01
  7.7970e-01 -3.7031e-01  1.1257e+00  1.7853e+00 -1.4269e-01 -1.4183e+00
  3.8134e-02  9.7323e-01 -2.6224e-01  1.7067e-01 -6.9521e-01 -6.8545e-01
 -4.6992e-01  3.1547e-01  2.0996e-01  2.3774e-01 -3.4795e-02 -1.5476e-01
 -5.6521e-01  1.5016e-01  1.6498e-01 -8.4058e-01  5.3412e-01  3.9120e-04
 -1.2119e-01 -4.2856e-01]"
fisher,"[-0.38173   0.44574  -0.08969   0.35078   0.65477   0.6198   -1.3864
 -0.40147  -0.42368  -0.43361   0.12513   0.79719  -0.65239  -0.47821
  0.25115   0.35673   0.14704  -0.2591   -0.56928  -0.23874   0.21084
  0.65015  -0.44435  -0.68501   0.32042  -0.52936   0.12269  -0.41961
  0.12513  -0.68339   0.9436   -0.24752   0.37564  -0.48735   0.53275
 -0.26039   0.14002   0.23001   0.77999  -0.1025    0.015351  0.37005
 -0.22854  -0.66735   0.15563   0.23993  -0.028467 -0.27691  -0.37633
  1.2417  ]"
goddess,"[ 1.0259     1.699     -0.85665    0.47187    1.4621     0.34603
  0.24561   -0.55806    0.22942    0.65975    0.59659    0.86426
  1.529     -0.0032472  0.10726    0.81809   -0.69412    0.1628
 -0.18286    1.0916    -0.52465    0.27653    0.097999  -0.0050624
  1.3325    -0.74221   -0.93187   -0.079559  -0.62042   -0.7732
  0.67588    0.36024   -0.34604    0.42526   -0.64758    0.010874
 -0.15676   -0.87881   -0.27236   -0.22149    0.31232   -0.30939
 -0.98576    0.59491    0.61735    0.16381   -0.06597   -1.3773
  0.86964   -1.6826   ]"
females,"[ 0.10031   0.7001    0.19869  -1.1628    1.2481    1.5908    0.18992
 -1.21     -0.067036 -0.49896   0.75692  -1.1681    2.1345   -1.1089
 -0.18134   0.63601   0.15586   1.011    -1.4562   -0.065122 -1.2179
  0.12278   2.2579    0.23402  -0.21274   0.22137   0.14162   0.016244
  0.67288  -0.1817    2.0221    1.5027   -0.10581  -0.64425   0.41837
 -0.62503   0.56782  -0.68837  -1.1334   -0.44171  -0.5986   -1.1104
  0.094857  1.2314   -0.086477 -1.6046   -0.21841  -0.79303  -0.65006
  0.77162 ]"
pres,"[ 0.3431     1.071      0.18378   -0.48508   -0.33921   -1.3683
  0.37771    0.0051215  0.05648    0.22941   -0.75283   -0.0085874
 -0.13761    0.090658  -0.338     -0.40933    0.46766   -0.47559
  0.38248    0.7406    -0.73298   -0.26865    0.59599    0.59182
 -1.1446     0.22745   -0.96764    0.28632   -0.90778   -0.25856
 -1.0561     0.4037    -0.35775    0.18087   -0.36015   -0.15842
 -0.22863   -0.057699   0.65839    0.047581   0.83814    0.14233
  0.18291    0.22287    0.040734   0.025359  -0.41471    0.33335
  0.95257    0.013801 ]"
al,"[ 0.54214   1.0302    0.86896   0.50014   0.95182  -1.3367   -0.40107
  0.39227   0.53662   0.48792  -0.84687  -0.62938  -1.3403    0.38269
 -0.70432  -0.23865   0.21543  -0.83949   0.30529   1.8846   -0.80337
  0.28614   1.6567    0.36444  -1.627    -2.1962   -0.40941   0.091512
  0.49584   0.1201    2.2681   -0.39533  -0.59278   0.33376   0.50035
 -0.13542   0.093111  0.38711  -0.73409   1.321     0.51591   0.57306
 -0.84621  -0.20147   1.2488   -0.75759  -2.0059    0.47591   0.18317
  0.4338  ]"
names,"[ 4.6195e-01  7.3484e-01  1.2767e-01  3.3952e-01  5.9677e-01  3.8254e-01
 -1.0202e+00 -4.9628e-01 -8.9329e-01 -5.8979e-01 -7.8769e-02  7.8051e-01
  5.2751e-01 -2.9463e-01  9.2297e-01  1.4748e-03 -5.2466e-01 -3.8836e-01
  3.8336e-01 -8.8040e-01 -3.9163e-01 -6.3576e-01  5.9471e-01  7.1487e-01
 -3.2187e-01 -1.0817e+00 -1.5160e+00 -2.3779e-01 -5.7847e-01 -7.9214e-01
  2.4831e+00 -3.8121e-01  1.8062e-01 -4.3554e-01  8.3332e-01  3.0940e-01
  1.3377e-01 -4.3102e-01 -8.5194e-01 -1.8765e-01  3.7080e-01  3.2973e-01
  3.5489e-01  5.6826e-01  2.5493e-01  6.3821e-02 -6.5697e-01  3.6551e-01
  6.2777e-02 -6.5469e-01]"
adult,"[-0.11941   0.41365  -0.069033 -0.7823    0.7178    1.3926   -0.4255
 -0.97037   1.0668    0.29361   0.42356  -0.26536   1.2586    0.5897
  0.66358  -0.11947  -0.54563   0.63848  -0.33372   0.16693  -0.24625
  0.70568   1.1828    1.5009   -0.23576  -0.65605  -0.2508   -0.62052
  0.092142  0.018576  2.6218    0.23755   0.20075  -0.92991   0.14143
  0.26081   0.22187  -0.5568   -0.34384  -1.0049   -0.15775  -0.31162
  0.18086   0.97092   0.31748  -0.29818   0.24238  -0.78579  -0.48475
  0.92212 ]"
i,"[ 1.1891e-01  1.5255e-01 -8.2073e-02 -7.4144e-01  7.5917e-01 -4.8328e-01
 -3.1009e-01  5.1476e-01 -9.8708e-01  6.1757e-04 -1.5043e-01  8.3770e-01
 -1.0797e+00 -5.1460e-01  1.3188e+00  6.2007e-01  1.3779e-01  4.7108e-01
 -7.2874e-02 -7.2675e-01 -7.4116e-01  7.5263e-01  8.8180e-01  2.9561e-01
  1.3548e+00 -2.5701e+00 -1.3523e+00  4.5880e-01  1.0068e+00 -1.1856e+00
  3.4737e+00  7.7898e-01 -7.2929e-01  2.5102e-01 -2.6156e-01 -3.4684e-01
  5.5841e-01  7.5098e-01  4.9830e-01 -2.6823e-01 -2.7443e-03 -1.8298e-02
 -2.8096e-01  5.5318e-01  3.7706e-02  1.8555e-01 -1.5025e-01 -5.7512e-01
 -2.6671e-01  9.2121e-01]"
trust,"[ 0.25246   0.55785  -0.026123  0.12421   0.82237   0.12458  -0.13092
 -0.22049   0.34118  -0.38763  -0.18741   1.0707   -0.20859  -1.1148
 -0.53098   0.70824   0.77146   0.47722   0.52481   0.56726   1.1367
  0.63924  -0.3348   -0.75981  -0.11647  -1.3566   -0.3734   -0.53889
 -0.28082  -0.44603   2.5385    0.4798    0.23706  -0.44062  -0.52638
 -0.49342  -0.31785  -0.6221    0.94438  -0.6893   -0.11968  -1.3145
  0.075978  0.52571  -0.59594   0.021457 -1.2864    0.47275   0.57513
  0.094797]"
whats,"[ 0.19196   -0.50464    0.1727    -0.48481   -0.36375   -1.172
  0.26292   -0.027171   0.67977    0.35891   -0.63111   -0.036757
 -0.86067    0.83866    0.12895    0.38328    0.36253   -0.0038538
  0.84394    0.44781   -0.25653    0.13424    0.62967    0.96558
  0.78436    0.060635  -1.6061     0.28926    1.0591    -0.66041
 -0.72006    0.52      -0.52181    0.51178    0.17302   -0.11579
 -0.15097    0.11639    0.57785    0.63153   -0.52703   -0.56902
 -0.11393    0.43231    0.40486    0.36304    1.3365     0.51452
  0.24981    0.53552  ]"
truth,"[ 0.26273    0.36559   -0.32112   -0.070719   1.3342     0.14024
  0.8449    -0.024236   0.12839    0.47655   -0.6505     0.44669
 -0.87428   -0.47665    0.76827   -0.0071115  0.52933    0.012882
  0.40672   -0.083567  -0.22072    0.97598    0.63861   -0.02576
  0.92497   -1.8469    -1.5878     0.21688    0.51778   -0.49787
  1.854     -0.59643   -1.0354    -1.0856    -0.73812   -0.49966
 -0.14243   -0.60574    0.058185  -0.60367    0.11467   -0.63144
 -0.18695    0.49218   -0.39359    0.30666   -0.034556   0.25362
  0.22597   -0.34386  ]"
lesbian,"[-0.064624  0.43162  -1.5065   -0.086348  0.76953   1.5277   -0.6872
 -0.68823   0.23599  -0.040826 -0.12382  -0.64217   0.5358    0.79315
  0.58661  -1.0421   -0.093324 -0.21653   0.18978   0.11308  -0.12066
  1.0616   -0.30056   1.4916   -0.35642  -0.68397  -0.34435  -0.72821
 -0.56614  -0.59494   1.0294    0.7847   -0.51818  -1.0029   -1.712
 -0.8627   -0.59624  -1.3236   -0.48638  -0.49299  -0.014158 -0.38806
  0.34215   0.62086   0.24643  -0.73079  -0.56063  -0.77281  -0.15972
  0.79533 ]"
vacancy,"[ 1.1528e-01  1.7242e-01  7.2796e-01 -3.4513e-01  1.2067e+00  6.8412e-01
 -9.9708e-02  9.5112e-02 -1.0572e+00 -1.0101e+00  1.7573e-03 -8.7290e-01
  7.7709e-01 -2.5587e-01  1.5305e+00  6.2785e-01 -6.1542e-01 -2.1297e-01
  6.1204e-02 -6.1194e-01  1.1819e-01 -1.3041e+00 -9.3329e-01  3.4069e-01
 -6.0524e-01  1.5442e-01  7.7760e-01  3.5953e-01  1.0962e-01  1.8098e+00
  1.1105e+00 -2.5021e-02  4.2435e-02 -1.2436e+00  5.8666e-02  6.4000e-02
  5.8369e-01 -5.4605e-01  1.3356e+00 -7.7169e-01 -9.7400e-01  4.5310e-01
 -1.2054e+00  6.4733e-01 -1.5784e+00 -1.2047e-01  4.1704e-01 -5.5241e-01
  8.1732e-01  5.2943e-01]"
invited,"[ 0.24323   0.8016   -0.32447  -0.12461   0.24399  -0.76731  -1.1121
  0.59759  -0.91744  -0.38791   0.024778  0.11634   0.28863   0.26001
  0.74845   0.13753   0.12074   0.007893  0.31891  -0.38242   0.88844
  0.57803   0.48576   0.26964   0.22527  -1.0794   -0.019017 -0.89398
 -1.5973   -0.42787   1.8481    0.74254  -1.1552   -0.72473  -0.08922
 -0.26044   0.26822   0.43372  -0.78487   0.049943 -0.077895  0.22143
 -0.34948  -0.55919   0.39967   0.12921  -0.94546  -0.078976 -0.92628
  0.055431]"
fuel,"[ 0.31787  -0.14048   1.6146   -0.80188  -0.83982   0.66388  -0.45034
 -0.40551   1.0358    0.82694   0.73731  -0.19372   0.071618  0.13918
  0.21407   0.68783   0.52887   1.1803   -0.38843  -1.6516    1.0343
 -0.79776  -0.010711 -0.57758   0.010961 -1.5319    0.89744   0.87526
  1.8171    1.5559    2.7858    0.045419 -0.44524  -0.032337  0.67556
  0.27651  -0.20238   0.12471   0.33479   0.58692   0.031585  0.11655
  0.57408  -0.77714   0.24164   0.55355  -0.24035   1.2373    0.022635
 -0.51921 ]"
yell,"[-0.63973   -1.2841     0.37493   -0.021073   0.39133   -0.77302
  0.32292    0.57683   -0.69268   -0.063638  -0.45212    0.29132
 -0.030066  -0.77225   -0.12642    0.35142   -0.046282   0.64605
 -0.13375   -0.93596   -0.055478   0.68734    0.2673     0.87989
  0.8615    -0.87848   -0.70592   -0.34917    0.19128   -1.7562
  0.69735    0.48586   -0.59683    0.62054   -0.19173   -0.42569
  0.041877  -2.2473     0.36171   -0.1832    -0.0074076  0.026901
 -1.193      0.77688    0.4454    -0.047741   0.717     -0.52883
 -0.4904    -0.11415  ]"
far,"[ 7.5138e-01 -1.5736e-01  4.7208e-01 -3.9808e-01  1.8646e-01 -1.1205e-01
 -3.9927e-01 -3.0878e-03 -1.1768e-01  1.7457e-01 -2.8558e-01 -7.5653e-01
 -1.1924e-01 -2.6523e-01  4.5835e-01  2.1689e-01  5.6068e-01 -1.1154e-01
 -6.2963e-01 -3.6495e-01 -4.2373e-01  8.9858e-02  2.8538e-01 -4.2760e-02
  3.8846e-01 -1.8075e+00 -4.2596e-01  4.4824e-01  2.1389e-01  2.8991e-02
  3.4978e+00  2.3029e-01  3.9970e-01 -4.6777e-01  8.8587e-02 -6.1494e-01
 -3.5905e-01  5.3317e-01 -5.6891e-01 -2.6047e-01 -6.4743e-01  2.9423e-01
  6.7012e-01  2.2167e-01 -5.0075e-01  9.2790e-02 -4.3656e-01  2.3532e-01
 -2.6338e-01 -1.6202e-01]"
beer,"[-0.64828   0.41618  -0.83164  -0.059151  0.57929  -0.042838 -1.0123
 -0.59164   0.50292   0.89972   0.51258   0.10851   0.29828  -0.114
  1.0161    0.26741   0.27578   0.88535  -0.87691  -1.4928    1.0055
 -0.64371   0.63863   0.90153  -0.95749  -0.9629   -0.73825   0.97792
  0.99689   0.29247   1.3383    0.92753  -0.30334   1.4991   -0.2924
 -0.64381  -0.72876   0.68574   0.42401   0.89169   0.81244   0.70308
 -0.72906   0.32166   0.78454   0.59323  -1.0382   -0.37696  -0.12021
 -0.32618 ]"
video,"[-0.076927 -0.036736  1.0061    0.95929  -0.045156 -0.29097  -0.85879
 -1.1271    0.8421    1.2862    0.011829 -0.096952 -0.49478   0.97329
  0.86279  -0.30358  -0.93512   0.15559  -0.37742  -0.28866   0.94482
  0.96551   0.50302   0.6898    0.10557  -0.75137  -0.84782  -0.24406
 -0.075702 -1.0613    3.0677   -0.43938   0.059022 -1.0399   -0.068826
  0.93529   0.92473  -0.5976   -1.5002   -0.86495   1.074     0.49052
 -1.0162   -0.34255   0.18666  -0.3645    0.49635  -0.42249  -0.40595
  0.34567 ]"
