said,"[ 0.38973   -0.2121     0.51837    0.80136    1.0336    -0.27784
 -0.84525   -0.25333    0.12586   -0.90342    0.24975    0.22022
 -1.2053    -0.53771    1.0446     0.62778    0.39704   -0.15812
  0.38102   -0.54674   -0.44009    1.0976     0.013069  -0.89971
  0.41226   -2.2309     0.28997    0.32175   -0.72738   -0.092244
  3.028     -0.062599   0.038329   0.0072918 -0.35388   -0.92256
  0.097932   0.10068    1.2116     0.88233   -0.46297    1.3186
  0.32705   -0.73446    0.89301   -0.45324   -1.2698     0.86119
  0.1415     1.2018   ]"
aloud,"[-0.176     -0.16445   -0.16896   -1.2082     0.7015    -0.23834
 -0.47565    0.3738    -0.51029    0.12279   -0.60463    0.1711
  0.17928    0.051053   1.3094    -0.16931   -1.0093    -0.363
  0.72415   -0.41529    0.22752    0.7621     1.0188     0.82271
  1.6525    -0.84924   -1.0417     0.30869   -0.81901   -1.2937
  0.60124   -0.17612   -0.087123  -0.17716   -0.20464   -0.77343
  0.5235    -0.4356    -0.047439  -0.0096347 -0.041275  -0.24637
 -0.7181     0.57476    0.041748   0.2831     0.56217    0.42823
 -0.68912   -0.26792  ]"
near,"[ 1.2142    0.56772   0.10257  -0.14835   0.090435 -0.90865  -0.79889
  0.7086    0.23943  -0.91254  -0.47738  -1.5754    0.10514  -0.90236
 -0.61902   0.64785   0.41888   0.55766  -1.5263    0.49694   0.3014
  0.23632  -0.53703   0.45325  -0.053428 -1.7412    0.12347   1.3038
  0.58956  -0.38383   2.8696   -0.70768   0.14676  -0.21459   0.656
 -0.083593 -0.084173 -0.24683   0.78961   0.90983  -0.31793   0.17819
  0.28379  -0.46633  -0.024113  0.043425  0.14777  -0.95912   0.211
 -0.89709 ]"
centre,"[ 0.20838   0.80386  -0.77208   0.25791  -0.28796  -0.4671   -0.63141
 -0.59632   0.74754  -0.7765    0.41048  -0.82773  -0.46473  -0.12793
 -1.0104    0.49177   0.88356   0.21112  -0.83608   0.62185   0.47667
  0.55169  -1.3172    0.71397  -0.4156   -0.60673   0.67057  -0.20064
 -1.0167    0.38743   2.9356    0.19662   0.19606  -1.0806   -0.48379
  0.64945   0.56893   0.24128   0.625     0.44208   0.56676   0.033421
 -0.3344   -0.061486  0.092026  0.53736  -0.13378  -0.66262   0.65625
 -0.4465  ]"
earth,"[ 1.0828     0.8278     1.0101     0.012863   0.8429    -0.27394
 -0.0047314 -0.47085    0.33517    0.042372   0.59308    0.16438
  0.28729    1.2204    -0.034446   0.77297    0.70817    0.502
 -1.373     -0.29783   -0.21993    0.27519    0.89638   -0.73123
  1.439     -0.61846   -0.90979    0.28174    0.79897    0.21661
  2.5256    -0.54832   -0.66141   -0.94656   -0.79848   -0.083708
 -0.44645   -0.088577   0.1127     0.15461   -0.41408   -0.47965
  0.22811   -0.025582  -0.58716    0.34786    0.57678   -1.2095
 -0.60164   -0.89549  ]"
let,"[ 0.067025  -0.010427   0.61778   -0.29952    0.68244   -0.53138
 -0.0049878  0.67877   -0.3801     0.1606    -0.054663   0.85439
 -0.48949    0.091105   0.79834    0.83093    0.79013   -0.31992
  0.27924   -1.1659    -0.0048596  0.20945    0.5982     0.59395
  0.50349   -1.8205    -0.31137   -0.073957   1.0215    -1.0536
  2.9803     0.83399   -1.1412     0.15333   -0.49095   -0.28432
  0.21243   -0.37621    0.46302   -0.32079    0.18216    0.20559
 -0.051854   0.38381    0.062563   0.20926    0.21338   -0.42741
 -0.19243    0.42443  ]"
see,"[ 0.31369   0.73732   0.27501  -0.51882   0.39102  -0.84733  -0.22596
 -0.3745   -0.56751  -0.10444  -0.07865   0.50972  -0.44274   0.038197
  0.759     0.98204   0.26128  -0.62279  -0.064897 -0.52966  -0.30045
 -0.18522   0.28722   0.36005   0.40381  -1.7122   -1.2329    0.12507
  0.46661  -0.36031   3.1632    0.56363  -0.46641  -0.48497  -0.10749
 -0.47382   0.10153  -0.34646   0.28584  -0.20812  -0.44613   0.27223
  0.2287    0.30833   0.1775    0.3363    0.38842  -0.25642   0.1355
  0.24894 ]"
thousand,"[ 0.59714   0.32964   0.96009  -1.0569    0.5715   -0.24184  -0.53124
 -0.12342  -0.56382  -0.17973  -0.57458  -1.1395    1.0835   -0.71849
  0.87825  -0.84057   0.067517  0.57959  -0.78154  -0.77497   0.070346
  0.12252   0.76828  -0.098418  0.10234  -0.21627  -0.53216  -0.57628
 -0.34308  -0.52103   2.4753    0.21173   0.013749  0.27262  -0.15218
  0.17506   0.085033 -0.47388  -0.12728   0.48112  -0.12707  -0.059411
  0.51949   0.38161  -0.042229 -0.25837  -0.48609  -0.45375  -1.2964
 -1.0289  ]"
for,"[ 0.15272   0.36181  -0.22168   0.066051  0.13029   0.37075  -0.75874
 -0.44722   0.22563   0.10208   0.054225  0.13494  -0.43052  -0.2134
  0.56139  -0.21445   0.077974  0.10137  -0.51306  -0.40295   0.40639
  0.23309   0.20696  -0.12668  -0.50634  -1.7131    0.077183 -0.39138
 -0.10594  -0.23743   3.9552    0.66596  -0.61841  -0.3268    0.37021
  0.25764   0.38977   0.27121   0.043024 -0.34322   0.020339  0.2142
  0.044097  0.14003  -0.20079   0.074794 -0.36076   0.43382  -0.084617
  0.1214  ]"
learnt,"[-5.9078e-02 -7.4548e-01 -1.1496e+00 -5.4036e-01 -4.0689e-02 -6.0862e-01
  1.6658e-01  6.8242e-01 -1.0050e+00  2.3218e-01  7.4230e-01  5.4074e-01
 -1.2728e-01 -8.2027e-01  5.1186e-01  1.3249e-01 -9.2417e-02  8.3446e-01
  7.6584e-02  8.1381e-02  2.3194e-01  1.3092e+00  6.1363e-01  5.0854e-02
  2.0030e+00 -2.9201e-01 -8.1112e-01 -5.4868e-01 -1.4077e-01 -1.1793e-01
  1.1527e+00  3.1481e-01  9.2189e-03 -9.1450e-02  3.2931e-01  4.1511e-01
 -3.1457e-02  5.7909e-01  1.5311e-01  7.4944e-01  5.4897e-02 -3.5809e-01
 -3.4869e-02  2.1965e-01  3.2818e-01 -6.4196e-04  5.1803e-01  8.8068e-01
 -2.1876e-01 -3.6620e-01]"
things,"[ 0.22678  -0.14627  -0.34042  -0.39456   0.72194  -0.14548  -0.40267
 -0.1647   -0.62927   0.35451  -0.57827   0.83488  -0.89982  -0.032669
  1.1455    0.59324   0.50642  -0.082951  0.49207  -1.1169   -0.063833
  0.5827    0.60461   0.19144   1.1256   -1.5186   -1.1558    0.36884
  1.5009   -0.9557    3.2162    0.71336  -0.17653  -0.64164  -0.18563
  0.19992  -0.34019   0.53515   0.13862  -0.099263 -0.59026   0.10021
  0.17771   0.71645   0.19723   0.39284   0.24215   0.082052  0.045228
  0.63316 ]"
sort,"[ 0.33586    0.062547  -0.67815   -0.34672    0.60846    0.11386
  0.1377     0.0045884 -0.20283    0.49144   -0.3643     0.3694
 -0.27752    0.54036    0.42505    0.27963    0.41475    0.12163
  0.11935   -0.63244   -0.1294     0.37253   -0.24482    0.2168
  0.56462   -1.4878    -1.0884     0.48283    1.2113    -0.14097
  2.6971     0.13328   -0.47034   -0.46024   -0.44927    0.12301
 -0.24791   -0.17124   -0.078032  -0.53013   -0.038682  -0.08076
 -0.37422    0.80235    0.092628  -0.10813    0.4996     0.33953
  0.062754   0.42233  ]"
lessons,"[-0.089298   0.54512   -1.1207    -0.93177   -0.38739   -0.18144
  0.026655   0.19324   -0.40435    0.43299   -0.23216    0.44838
  0.047791  -0.0098417  0.34284   -0.51971   -0.44862    0.40742
  0.1085    -0.45006    0.51649    1.1925    -0.049856   0.10584
  1.3291    -0.7911    -0.84833   -0.92798    0.016723  -0.44168
  2.4309     0.84511   -0.54747   -0.42838    0.45274    0.59461
 -0.074371   0.31538    0.16791    0.37352   -0.19608   -0.35849
  0.36575    0.36569    0.55125    0.40968    1.2238     0.62722
 -0.73077    0.25854  ]"
schoolroom,"[-0.052462  0.33633  -0.12308  -1.4596    0.13689   0.10169  -0.024163
  0.13477  -0.49349  -0.21369  -0.33378  -0.64146   0.72556   0.71679
 -0.42845   0.032347 -0.49259   0.64101   0.71788   0.28089   0.38591
  0.14953  -1.0745    0.37701   0.37941   0.30323  -0.35795   0.63723
  0.46482   0.096582 -0.58252  -0.54036   0.10769   0.098954 -0.078573
  0.82177   0.48872   0.18057   0.01902   0.14096   0.29359  -0.65823
 -0.20145   0.49162  -0.24062  -0.036196  0.42561  -0.050523 -0.29188
 -0.61938 ]"
good,"[-3.5586e-01  5.2130e-01 -6.1070e-01 -3.0131e-01  9.4862e-01 -3.1539e-01
 -5.9831e-01  1.2188e-01 -3.1943e-02  5.5695e-01 -1.0621e-01  6.3399e-01
 -4.7340e-01 -7.5895e-02  3.8247e-01  8.1569e-02  8.2214e-01  2.2220e-01
 -8.3764e-03 -7.6620e-01 -5.6253e-01  6.1759e-01  2.0292e-01 -4.8598e-02
  8.7815e-01 -1.6549e+00 -7.7418e-01  1.5435e-01  9.4823e-01 -3.9520e-01
  3.7302e+00  8.2855e-01 -1.4104e-01  1.6395e-02  2.1115e-01 -3.6085e-02
 -1.5587e-01  8.6583e-01  2.6309e-01 -7.1015e-01 -3.6770e-02  1.8282e-03
 -1.7704e-01  2.7032e-01  1.1026e-01  1.4133e-01 -5.7322e-02  2.7207e-01
  3.1305e-01  9.2771e-01]"
opportunity,"[ 0.31712   0.41507  -0.098277 -0.012133  0.97186  -0.5576   -0.44919
  0.5734    0.35215   0.42165  -0.2314    0.41324  -0.30235  -0.26445
  0.18005   0.26517   1.1176   -0.41335   0.15681  -0.6389    0.29914
  0.28229  -0.53865  -0.17303   0.7405   -1.4578   -0.321    -0.767
  0.40827  -0.56598   2.8828    1.2693   -0.85054  -0.90125  -0.18945
 -0.11787  -0.42502   0.46328  -0.36772  -0.87853  -0.23246  -0.46698
 -0.1586    0.2172   -0.33028   0.11534   0.10061   0.43399   0.06709
  0.16457 ]"
showing,"[-0.23065    0.19277    0.35387   -0.15353    0.82678    0.086414
 -0.53365   -0.49094    0.38301    0.31701    0.035602  -0.99158
 -0.31646   -0.052283   0.53695   -0.13812   -0.82676   -1.0048
 -0.36606   -0.68413    0.23465    0.37987    0.54956   -0.50922
  0.052159  -1.066     -1.1828     0.58521    0.18728    0.096294
  2.7004     0.51673    0.60225   -1.1878    -0.33725   -0.023873
  0.052255   0.2657    -0.72776   -0.8296    -0.0069684 -0.083724
 -0.28295   -0.22812    0.46825   -0.50632   -0.063285   0.10972
  0.55229   -0.44175  ]"
knowledge,"[ 4.2343e-01  5.3814e-01 -4.5098e-01  4.1446e-02  9.8231e-01 -9.8740e-03
  7.9690e-02 -2.1400e-01  5.1429e-01  6.1141e-01  5.7516e-01  8.6868e-01
 -1.2536e-01 -7.9845e-01 -2.9503e-01 -6.2649e-02  1.7391e-01  3.5187e-01
  4.5665e-01  2.3564e-02  2.7703e-01  7.1018e-01  2.2701e-01 -2.4451e-01
  8.1545e-01 -1.3212e+00 -8.7353e-01 -8.3276e-01  3.2336e-01  8.7211e-02
  2.9042e+00 -1.4305e-01 -3.4808e-01 -1.6425e+00  7.1243e-02  4.0588e-01
 -8.9991e-01  4.9256e-01 -2.5959e-02  1.5602e-01  6.3722e-01 -7.2210e-01
  2.4931e-03  1.0538e+00 -2.8525e-01 -2.9402e-01  3.7065e-01  1.1959e+00
  1.8655e-01 -3.7574e-01]"
listen,"[-0.22879   0.053083  0.44414  -0.4895    0.32961  -1.0318   -0.27596
  0.69801  -0.65196   0.73883  -0.33845   0.60481   0.2534    0.44587
  0.44358   0.63509  -0.048101 -0.029044  1.034    -1.1491    0.205
  1.2271    0.85827   0.99989   1.3794   -1.1111   -0.63182  -0.10912
  0.053954 -1.3446    2.2242    0.50349  -0.60923  -0.45634  -0.19017
 -0.42367   0.47548  -0.63781  -0.20979  -0.19121   0.40421   0.22367
 -0.48287   0.54567   0.40121   0.40563   0.068933  0.12087  -0.87932
  0.71935 ]"
practice,"[-0.80593  -0.25387  -1.4214   -0.28011  -0.25863   0.10898  -0.85099
 -0.046473  0.047432 -0.1943    0.23808   0.069897 -0.72063  -0.24847
  0.21894   0.074941 -0.31288  -0.22445  -0.53295  -0.38043   0.044
  0.45856  -0.245     0.13359   0.0857   -1.4829    0.087946 -0.57773
  0.5172   -0.40443   3.0412    0.14963  -0.51261  -0.66842   0.118
  0.081869  0.50743   0.7722    0.032787  0.70971  -0.57003  -0.77267
 -0.076474  1.7808    0.25869  -0.14908   0.40758   0.089992 -0.13961
  0.24648 ]"
over,"[ 0.12972    0.088073   0.24375    0.078102  -0.12783    0.27831
 -0.48693    0.19649   -0.39558   -0.28362   -0.47425   -0.59317
 -0.58804   -0.31702    0.49593    0.0087594  0.039613  -0.42495
 -0.97641   -0.46534    0.020675   0.086042   0.39317   -0.51255
 -0.17913   -1.8333     0.5622     0.41626    0.075127   0.02189
  3.784      0.71067   -0.073943   0.15373   -0.3853    -0.070163
 -0.35374    0.074501  -0.084228  -0.45548   -0.081068   0.39157
  0.173      0.2254    -0.12836    0.40951   -0.26079    0.090912
 -0.60515   -0.9827   ]"
yes,"[-0.38796   0.20422   0.31733  -0.41985   0.47406   0.17553  -0.1941
 -0.12594  -0.71953   0.44225  -0.55738   0.1075   -0.085845  0.034874
  0.6777    0.21648   0.37139  -0.12235   0.18711  -0.5482   -0.64371
  0.65057   0.65557   0.30899   0.74338  -1.3201   -1.0293    0.43353
  0.59804  -0.7777    2.0345    0.60846  -0.71217   0.16194  -0.35502
 -0.88659   0.64039  -0.28944   0.033333 -0.42632   0.093074  0.057111
 -0.15413   0.092241 -0.31447   0.42796  -0.52473   0.32362   0.1987
  0.96321 ]"
thats,"[ 2.5436e-01 -4.4304e-01 -1.2524e-01 -5.5061e-01  2.0468e-01 -5.7605e-01
  5.3126e-01  1.9765e-01 -2.0998e-01  4.4739e-01 -3.4728e-01  3.6497e-01
 -5.6163e-01 -2.0691e-01  2.4299e-01  6.1507e-01  8.9434e-01  5.1141e-01
  4.9729e-01  3.0724e-02 -7.9738e-01 -3.3084e-02  4.8588e-01  3.6204e-01
  1.1591e+00 -1.9427e-01 -1.1693e+00  6.0489e-01  6.8008e-01 -8.6187e-01
 -6.7478e-01  3.0154e-01  8.5766e-02  5.4609e-01  9.1503e-02 -5.2176e-01
 -5.5124e-02  7.8579e-01  3.7501e-01  3.5525e-01 -2.8560e-01 -9.4147e-01
  5.9187e-02  1.1692e+00  9.5370e-04  2.9693e-01  4.6658e-01  7.3353e-01
  2.6198e-02  3.0408e-01]"
right,"[-0.31905  -0.09507  -0.049458 -0.45461   0.81447   0.5573   -0.37148
  0.22142  -0.18506  -0.058731  0.19556   0.25934  -0.92544   0.60346
 -0.11877   0.33422   0.5861   -0.93036   0.057848 -0.3782   -1.1279
  0.11801  -0.26057   0.043562  0.25741  -2.2502    0.14761   0.43313
  0.6941   -0.94411   3.5944    0.47921  -0.61145   0.16474  -0.68397
 -0.091051  0.39399   0.1769    0.33553  -0.13054   0.12659   0.26288
 -0.47432   0.79129  -0.75714  -0.117    -0.093022 -0.23004   0.081364
 -0.035147]"
latitude,"[ 3.9201e-01  1.0087e+00  9.5105e-01 -5.4247e-02  1.5836e-01 -6.3284e-01
  7.1362e-01 -7.8713e-01  6.5659e-01  1.0249e-01 -2.4591e-01 -5.3594e-01
  9.0106e-01 -5.5788e-01 -1.3402e+00  4.9740e-01  5.4915e-02 -8.5876e-01
 -8.7182e-01 -2.1722e-01 -1.6763e-01  1.3700e-01  1.3469e+00  3.5754e-01
  1.0198e-01  6.8381e-02 -5.3268e-01  9.7945e-02 -1.3467e-01 -9.4551e-02
  1.5732e+00  5.9604e-01 -1.2964e-01 -1.3353e+00  8.8553e-01 -1.3276e+00
 -5.0909e-01 -1.9850e-01 -2.9681e-01  2.9160e-01  8.5249e-02  3.8118e-01
  7.6518e-01  3.5380e-01 -2.5294e+00 -9.8912e-04  1.1360e+00  1.4405e-01
  2.2780e-01  1.3777e-01]"
longitude,"[ 0.26726   1.3372    1.5776   -0.022701  0.86439  -0.90337   0.75568
 -1.1313    0.95049  -0.69842  -0.55857  -0.4909    0.81474  -0.34695
 -1.9393    0.47448   0.29414  -1.1074   -1.3478    0.28283   0.044721
  0.59789   1.7607    0.42507   0.6249    0.18503  -1.1754   -0.055756
 -0.54143  -0.30968   1.0373    0.15103  -0.31293  -1.1708    0.9301
 -1.5073   -0.073914 -0.51468  -0.2005    0.74938   0.46418  -0.064717
  1.0174    0.1871   -2.9281    0.37626   1.2538    0.021016  0.98547
 -0.22598 ]"
got,"[-4.0970e-01 -3.7167e-01  3.8852e-01 -3.4947e-01  5.4256e-01 -5.5407e-02
 -1.2432e+00  5.8731e-01 -3.3109e-01  2.6876e-01 -1.6541e-01  2.7529e-01
 -8.7592e-01  1.1583e-01  7.6800e-01 -2.3885e-01  9.7804e-02 -4.0966e-02
 -5.7139e-01 -5.8161e-01 -5.4171e-01  6.5742e-01  5.5660e-01 -1.3654e-01
  6.2849e-01 -1.8087e+00  6.7057e-02  3.0304e-01  5.9420e-01 -1.1812e+00
  2.9078e+00  8.6026e-01 -2.5584e-02  2.4876e-01  2.1716e-03  9.6196e-02
  1.4752e-01  6.9622e-01  7.9390e-01 -5.7110e-01 -1.2454e-01  3.4798e-01
 -3.3992e-01  2.8812e-01 -2.2895e-01 -5.1136e-02 -9.2898e-02 -2.5414e-01
  4.0372e-02  3.8652e-01]"
idea,"[ 0.47564   -0.016436  -0.40476   -0.53652    0.31659    0.47431
 -0.67328   -0.65672   -0.65719    0.61085   -0.21261    0.51583
 -0.3193     0.24221    0.35774    0.46472    0.54809    0.081627
  0.36187   -0.40782    0.1841     0.3949    -0.25284   -0.0028784
  0.80282   -1.8192    -0.71438    0.20725    0.61008   -0.34519
  2.7285    -0.090928  -0.9176    -0.69877   -0.49492   -0.6096
 -0.23785    0.34921   -0.48601   -0.1545    -0.10589   -0.31418
 -0.25805    0.38646   -0.024248   0.051795  -0.25816    0.38672
 -0.089668   0.36572  ]"
was,"[ 0.086888 -0.19416  -0.24267  -0.33391   0.56731   0.39783  -0.97809
  0.03159  -0.61469  -0.31406   0.56145   0.12886  -0.84193  -0.46992
  0.47097   0.023012 -0.59609   0.22291  -1.1614    0.3865    0.067412
  0.44883   0.17394  -0.53574   0.17909  -2.1647   -0.12827   0.29036
 -0.15061   0.35242   3.124    -0.90085  -0.02567  -0.41709   0.40565
 -0.22703   0.76829   0.60982   0.070068 -0.13271  -0.1201    0.096132
 -0.43998  -0.48531  -0.5188   -0.3077   -0.75028  -0.77      0.3945
 -0.16937 ]"
nice,"[ 0.20189   0.80606  -1.1281   -0.59593   0.52756  -0.4769   -0.5264
  0.14526  -0.86087   0.56199  -0.43708  -0.16586  -0.23328  -0.21726
  0.52114   0.062307  0.55115  -0.18002  -0.32983  -0.94434  -0.62019
  0.78764  -0.36133   0.6858    0.3791   -0.87744  -0.76792   1.2885
  1.142    -0.73489   2.3932    1.0967   -0.48686   0.5284    0.3927
 -0.056427  0.29632   1.0798    0.45157  -0.98115   1.0037    0.15634
  0.022584 -0.14832  -0.092933  0.33691   0.42171  -0.21642   1.0139
  1.0535  ]"
grand,"[ 0.12027   1.7076   -0.84847   1.3061   -0.1484   -0.22124   0.14696
  1.3428   -0.62895  -0.25422  -0.64526  -0.35319  -1.3131   -0.026369
  0.58856  -0.5184    0.063154  0.073899 -0.80355  -0.7691    0.65393
 -0.56281  -0.81812   0.46678  -0.72681  -1.5922   -1.4048   -0.11259
 -0.59497  -0.34315   1.8548   -0.26006  -0.65162   0.13924   0.99577
 -0.51428   0.56132   0.69656  -0.38287  -0.045935 -0.32975  -0.35681
  0.092544  0.088761 -0.78108  -0.035788 -0.36241  -1.0795    0.41262
 -0.65425 ]"
words,"[-6.8159e-02  6.6481e-01 -6.2478e-02 -5.6827e-01  8.0208e-01  1.2167e-01
  5.0983e-01 -4.3523e-01 -1.6417e+00  7.6398e-03 -9.2996e-01  5.5891e-01
  4.0274e-01 -6.5292e-01  8.3988e-01 -2.7900e-01 -5.0875e-01 -2.2632e-01
  8.3121e-02 -6.4153e-01 -4.9212e-01  2.7241e-01  9.7406e-01  1.3763e-01
  1.5349e+00 -1.3126e+00 -8.6439e-01  2.3930e-01  1.8133e-01 -7.3294e-01
  2.9307e+00 -5.4657e-01  3.5845e-02  1.0989e-01 -3.3263e-01 -1.9841e-01
  2.2658e-01 -7.3400e-01 -5.9741e-01  2.6832e-01  9.5208e-01  5.6246e-01
 -3.4569e-02  5.7723e-01  9.2780e-02  3.5022e-01  4.3612e-01  8.2306e-01
 -5.4024e-01 -1.7773e-03]"
say,"[ 5.3800e-01 -3.2312e-01  6.8037e-01 -4.5188e-01  1.7821e-01 -2.2154e-01
 -6.9070e-01  1.2973e-03 -1.7651e-01  3.7021e-01 -3.0653e-01 -1.0422e-02
 -2.2567e-01 -1.4526e-01  9.1416e-01  6.2186e-01  5.1730e-01 -1.6940e-01
  4.7089e-01 -6.9872e-01 -4.6922e-01  5.1316e-01  3.3302e-01  1.4935e-01
  2.0493e-01 -2.5976e+00 -1.1134e+00 -4.7981e-02  2.1307e-01 -5.2961e-01
  3.0675e+00  4.0748e-01 -5.9142e-01 -4.1317e-01 -1.4310e-02 -7.4191e-01
 -2.6384e-01 -3.8352e-01  2.5446e-01  2.1919e-02 -8.0087e-01  4.7714e-01
  5.8133e-01  7.3646e-01  6.5852e-01 -1.1711e-01 -7.7649e-01  7.0693e-01
 -1.7722e-01  2.9040e-01]"
presently,"[ 0.45359   -0.1032     0.040014  -0.028855   0.49285   -0.17341
  0.022492  -0.1062     0.35029   -0.54353    0.45881   -0.1903
  0.43772   -0.074661   0.022684   0.22545    0.28911    1.0906
  0.34575    0.50724    0.32894   -0.073447   0.25324    0.85421
  0.050923  -0.23855    0.16799   -0.27118   -0.56161    0.25169
  1.8412    -0.55567    0.57839   -0.52771    0.14283    0.25491
  0.27846    0.62221   -0.22582    0.27102   -0.10567   -0.61237
  0.37257    0.35802   -1.0851     0.20688   -0.60962    0.0029346
 -0.25879    0.0096872]"
began,"[ 0.1729    -0.37408   -0.39495   -0.62085   -0.87303   -0.080944
 -1.4575     0.24005   -0.32788   -0.26953    0.069151  -0.213
 -0.75173   -0.022368   0.39601   -0.24098   -0.65245   -0.054433
 -0.76027   -0.065573   1.2223     0.33252    0.35307   -0.060526
 -0.039374  -1.3007     0.069543  -0.38317    0.17746   -0.007259
  3.0561    -0.0069116 -0.43363   -0.74156   -0.23148    0.17969
 -0.26445    0.087256  -0.039536   0.38403   -0.59392   -0.21908
 -0.40372   -0.34873    0.19765   -0.24811    0.17103   -0.62494
 -0.75671   -0.45053  ]"
through,"[ 0.64925    0.068384   0.031703  -0.51479   -0.52809   -0.068008
 -0.80786   -0.080712   0.52543   -0.020451  -0.26222   -0.077934
 -0.54208   -0.0044965 -0.18831   -0.058391  -0.10829   -0.32967
 -0.37944   -0.30563    0.74476    0.18284    0.31539    0.18516
  0.32603   -1.4627     0.29471    0.2981     0.3911    -0.71861
  3.9504     0.32215   -0.11705   -0.57798   -0.35637    0.29018
 -0.41629    0.26993    0.23642    0.25035   -0.074786  -0.1193
 -0.12565    0.25444   -0.60505   -0.12684    0.70263   -0.81355
 -0.29753   -0.80957  ]"
funny,"[-0.014547 -0.20208  -0.75278  -0.20272   0.70163   0.66535   0.174
 -0.31159  -0.62876   0.87012  -1.2339   -0.013177 -0.37778   0.25179
  1.1333   -0.42149   0.44976   0.95806  -0.4461   -0.68368  -0.46681
  1.2465    0.8332    0.9508    1.5905   -1.0315   -1.2461    1.2753
  1.2921   -0.59416   1.5528   -0.19071   0.8138    0.22623  -0.060171
  0.17945   0.046945  0.67126  -1.1241   -0.86993   0.35422   0.60974
 -0.40054   0.15417   0.53029  -0.13671   0.29675  -0.13429   0.21133
  1.5368  ]"
people,"[ 0.95281   -0.20608    0.55618   -0.46323    0.73354    0.029137
 -0.19367   -0.090066  -0.22958   -0.19058   -0.34857   -1.0231
  0.743     -0.5489     0.88484   -0.14051    0.0040139  0.58448
  0.10767   -0.44657   -0.43205    0.9868     0.78288    0.51513
  0.85788   -1.7713    -0.88259   -0.59728    0.084934  -0.48112
  3.9678     0.8893    -0.27064   -0.44094   -0.26213    0.085597
  0.022099  -0.58376    0.10908    0.77973   -0.95447    0.40482
  0.8941     0.65251    0.39858    0.20884   -1.3281    -0.10882
 -0.22822   -0.46303  ]"
walk,"[ 0.41281   0.9111   -0.078414 -0.46515   0.61895  -0.44519  -0.87504
  0.56701   0.49514  -0.21485  -0.83541  -0.29613  -0.28876   0.53828
  0.43055  -0.057304  0.71466  -0.17082  -0.30146  -0.80056  -0.21391
  0.41419  -0.37661   0.58611   0.87291  -0.87558   0.41582   0.36177
  0.73332  -1.2614    2.5127    0.72621  -0.26803   0.41676  -0.32908
 -0.084007  0.69154   0.10406   0.078041  0.38302  -0.52088  -0.09671
 -0.48499   0.8369   -0.21648  -0.6175    0.28083  -1.5188   -0.36781
  0.27547 ]"
heads,"[ 0.12419   0.40148   0.19092  -0.26565   0.7977   -0.018057 -0.017567
 -0.45254   0.059944 -1.171    -0.4672   -0.14101  -0.34199   1.0402
 -0.48847   0.052123  0.23401   0.3189    0.27468  -0.70906  -0.20375
  0.32658   0.69188  -0.074112 -0.34718  -1.3514    0.29342   0.86273
 -1.157    -0.53819   2.4149    0.67234  -0.31277   0.18293  -0.47185
 -0.034429 -0.26453   0.043585  0.24297   0.16406  -0.50873   0.53935
 -0.012057 -0.34808   0.3606    0.44639  -0.44984  -0.4983   -0.33796
 -0.73473 ]"
downward,"[ 0.058104 -1.3799    0.19474  -1.3737   -0.27043  -0.091296  0.48334
 -0.55847   0.50561   0.17245   0.43077  -0.2552   -1.0534    0.16807
 -0.15945   0.31216  -0.23584  -1.3231   -0.54327  -1.0447    0.21648
 -1.0271   -0.18919  -0.85999   0.74456  -0.53172  -0.064398  1.0797
  0.025783  0.73583   2.2402    0.061455  0.94413   0.27129  -0.77264
 -1.1297   -0.75017  -0.32018   0.10816  -0.17872  -1.2122    0.024575
 -0.41935  -0.2922   -0.44707  -1.1928    2.1595    0.36207   0.16753
 -0.35442 ]"
antipathies,"[-0.38424    0.81731   -0.093345  -0.39023   -0.020441   0.70278
  0.6768     0.45137   -0.27053    0.13002   -0.3602     0.30151
  0.29282   -0.20537   -1.2901    -0.5931    -0.59423   -0.35768
  0.83235    0.018103  -0.37484    0.18223    0.038612  -0.082945
  0.91117    0.77799    0.51648   -0.23442    0.80361    0.62185
 -1.1231     0.67351    0.69122    0.21802   -0.071132  -0.096639
 -1.293     -0.0047051 -1.1048     0.58889    0.3274    -0.74588
 -0.050526   1.2639    -0.022414  -0.4496     0.26931   -0.080941
 -0.26537   -1.2923   ]"
glad,"[-0.049712  -0.26653   -0.20426   -0.36605    0.74033   -0.9297
 -0.39716    0.93877   -0.35901    0.060641  -0.15705    0.40281
 -0.68232   -0.2177     0.91216    0.42521    0.43335    0.30793
  0.59221   -0.39727   -0.51952    0.79381    0.52592    0.058425
  1.3621    -1.2471    -0.6159     0.48158    0.68242   -1.1488
  1.2637     0.91603   -0.33208    0.26206   -0.30648   -0.51035
  0.39492    0.66588    0.10188   -0.39422   -0.34186   -0.47241
 -0.13016    0.11317   -0.0037597  0.11631   -0.65888    0.019488
 -0.13611    0.76115  ]"
